Dimensions,7
Normalised,20
evals,500
key,dist,emissions,MicroDepots,byMD,Bikes,Walkers,EVs,time,ActualEmissions,ActualMD,ActualByMD,ActualBikes,ActualWalkers,ActualEVs,ActualTime,sol
15:5:20:1:1:1:6,3947.47,15,5,20,1,1,1,6,85.14,8.00,98.65,5.00,0.00001,3.00,5470701.00,S1C8SD20C56BC55BC54BC53BC52BC50BC51BC62BC63BC60BC59BC58BC57BC61BC11BD13C71ED25C73BD3C64BC65BD4C24BD26C74BC70BD33C72EC66EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12EC17EC16EC14EC15EC13EC6EC7EC9EC10ED32C68EC67EC69E
20:8:12:2:1:1:20,6486.22,20,8,12,2,1,1,20,122.22,14.00,60.81,6.00,5.00,5.00,13493358.00,S1C28SC49SC27SC26SC12SC14SC6SC7SC9SC10SC11SC8SC22SC46SC44SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C69ED21C20BC19BC25BD21C2BD22C30EC48EC29ED23C71BD24C72BC67BD9C5BC23BD1C31WC47WC32WD34C4BD33C68ED30C36WC37WC38WC39WC40WC41WC42WC43WC45WD30C24WC17WC16WC15WC13WD19C33EC34EC35ED27C21WD5C1WC18WC3WD4C64EC74EC70EC73EC65EC66E
17:3:14:1:1:1:2,3177.65,17,3,14,1,1,1,2,95.14,6.00,67.57,5.00,0.00001,2.00,4031390.00,S1C51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC17SC16SC14SC15SC13SC7SC9SC10SC11SC8SD12C72EC65EC66EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12ED11C64BC73BD23C24BD3C6BD28C74BC70BD28C71BD33C68EC67EC69E
20:5:12:1:1:1:5,3211.41,20,5,12,1,1,1,5,112.98,8.00,59.46,5.00,2.00,2.00,5322378.00,S1C1SC33SC34SC35SC36SC37SC38SC39SC41SC42SC40SC44SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC51SC50SC52SC62SC63SC61SD17C71WC72WD13C65ED8C64BD6C74BC70BD6C18BC3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC32BD4C73BD26C31BC47BC30BC48BC29BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC28BC55BC54BC53BD20C66WD32C68EC67EC69E
19:3:5:1:1:1:19,2418.82,19,3,5,1,1,1,19,112.21,6.00,22.97,5.00,2.00,1.00,11543396.00,S1C31SC47SC32SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC21SC22SC23SC2SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C71WD13C72BD13C74BD12C73BD23C65BC64BC18BC3BD2C1WC4WC20WC19WD19C68EC67EC69ED19C66BC70B
20:5:12:1:1:1:6,2524.77,20,5,12,1,1,1,6,115.99,8.00,58.11,5.00,2.00,1.00,5616698.00,S1C1SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC30SC48SC29SC28SC49SC27SC26SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD34C68EC67EC69ED20C65BC18BC3BD12C71BC72BC73BD6C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD28C64WD26C74BC70BD19C66WD31C4BC20BC19BC25BC2BC21BC22BC5BC23BC24B
19:3:5:1:1:1:18,2208.46,19,3,5,1,1,1,18,112.30,6.00,22.97,3.00,2.00,1.00,11165161.00,S1C31SC47SC32SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC21SC22SC23SC2SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD21C1WC4WC20WC19WD19C66WD18C68EC67EC69ED14C71BC72BC73BD2C65BC18BC3BD8C64BC74BC70B
17:3:14:1:1:1:5,2848.97,17,3,14,1,1,1,5,100.29,5.00,70.27,2.00,2.00,2.00,5045314.00,S1C51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC6SC7SC9SC10SC11SC8SC13SC24SD19C65EC66EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12EC17EC16EC14EC15ED18C71WC72WD4C74BC70BD4C73BD5C64WD29C68EC67EC69E
20:5:12:1:1:1:7,3906.92,20,5,12,1,1,1,7,113.41,8.00,59.46,5.00,1.00,3.00,6009689.00,S1C1SC33SC34SC35SC36SC37SC38SC39SC41SC42SC40SC44SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC51SC50SC52SC62SC63SC61SD33C31BC47BC30BC48BC29BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC28BC55BC54BC53BD18C68EC67EC69ED1C66WD1C72BC65BD10C71ED26C73BC70BD7C64ED4C74BD32C18BC3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC32B
17:3:14:1:1:1:6,3013.54,17,3,14,1,1,1,6,95.06,6.00,68.92,3.00,1.00,2.00,5878057.00,S1C30SC48SC29SC28SC49SC27SC26SC7SC9SC10SC11SC8SC44SC51SC50SC52SC53SC54SC55SC56SC61SC62SC63SD20C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BD28C69EC68EC1EC18EC3EC4ED26C74EC70EC73EC65EC66ED5C64WD7C71BC72BC67BD4C5BC23BC24BC20BC19BC25BC2BC21BC22BC12BC17BC16BC15BC13BC14BC6B
20:5:12:1:1:1:8,5332.48,20,5,12,1,1,1,8,113.66,8.00,59.46,4.00,1.00,5.00,6753349.00,S1C1SC33SC34SC35SC36SC37SC38SC39SC41SC42SC40SC44SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC51SC50SC52SC62SC63SC61SD16C69ED16C71EC72ED17C67BD12C73EC65ED26C31BC47BC30BC48BC29BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC28BC55BC54BC53BD4C64WD2C66BD2C74EC70ED33C68ED29C18BC3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC32B
19:8:16:2:1:2:20,7789.57,19,8,16,2,1,2,20,109.17,14.00,78.38,9.00,5.00,6.00,14338510.00,S1C37SC44SC12SC14SC6SC7SC9SC10SC11SC8SC51SC50SC52SC62SC63SC61SD16C71EC72ED17C3BC4BC20BC19BD21C30ED15C68EC67EC69ED15C31BC47BD20C25BC2BD23C32ED3C64WD3C23WD3C21BC22BD2C66BD2C5WD14C65BC18BD1C33EC34EC35ED28C24WC17WC16WC15WC13WD27C74BC70BD27C1WD27C36BD29C73ED35C38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC28BC29BC48BC55BC54BC53B
17:3:14:1:1:1:3,2755.45,17,3,14,1,1,1,3,95.58,5.00,70.27,2.00,1.00,2.00,4315814.00,S1C51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC6SC7SC9SC10SC11SC8SC13SC24SD15C68EC67EC69ED12C71WC72WD23C73BC70BD6C64BC74BD30C65EC66EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12EC17EC16EC14EC15E
17:3:14:1:1:1:4,2733.88,17,3,14,1,1,1,4,96.33,5.00,68.92,1.00,2.00,2.00,4562743.00,S1C51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC6SC7SC9SC10SC11SC8SC13SC15SC24SD30C65BC70BD31C66WD32C68EC67EC69ED14C71WC72WD8C64EC74EC73EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12EC17EC16EC14E
20:4:7:1:1:1:20,2326.14,20,4,7,1,1,1,20,114.49,7.00,33.78,4.00,2.00,1.00,11729125.00,S1C31SC47SC32SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC13SC14SC15SC6SC7SC9SC10SC11SC8SC22SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD20C66BC18BC3BC4BC20BC19BC25BC2BC21BD12C1WC5WC23WC24WC17WC16WD9C71BC65BD7C64BC74BC70BD5C72WD26C73BD33C68EC67EC69E
19:8:14:1:1:2:18,8980.34,19,8,14,1,1,2,18,107.13,14.00,68.92,4.00,4.00,9.00,11015343.00,S1C51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SC5SC24SC21SC22SC23SC2SC10SC11SC8SD17C69ED21C4WC20WC19WC25WD22C18BD23C73ED23C33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC30EC48EC29EC28EC49EC27EC26EC12EC17EC16EC14EC15EC13EC6EC7EC9ED11C66ED9C67BD9C72WD8C74EC70ED8C31BD7C65ED6C64WD5C71WD24C1ED1C68ED30C3BD35C47EC32E
20:4:7:1:1:1:18,3636.60,20,4,7,1,1,1,18,114.91,7.00,33.78,2.00,2.00,3.00,11063180.00,S1C31SC47SC30SC48SC29SC28SC49SC27SC26SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD20C67EC69EC73EC65ED23C68ED12C71WC72WD26C66ED7C64BC74BC70BD14C1WD29C18BC3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC32B
20:4:7:1:1:1:17,5213.37,20,4,7,1,1,1,17,115.03,7.00,35.14,1.00,1.00,5.00,10557893.00,S1C33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C71ED10C47ED14C31WD1C32BD18C68EC67EC69ED31C73EC65EC66EC72EC74EC70EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5ED5C64E
20:4:7:1:1:1:16,3075.82,20,4,7,1,1,1,16,113.37,7.00,33.78,3.00,2.00,2.00,10226862.00,S1C30SC48SC29SC28SC49SC27SC26SC41SC42SC43SC46SC45SC44SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC4SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C31WD17C69ED6C73BC70BD3C64WD4C74BD28C47BC32BC33BC34BC35BC36BC37BC38BC39BC40BD27C71EC72EC65EC66EC68EC67EC1EC18EC3E
9:9:20:3:1:2:20,8859.18,9,9,20,3,1,2,20,49.49,16.00,100.00,11.00,2.00,7.00,13156183.00,S1D21C69EC73EC65ED22C2BC21BD22C41EC42EC43EC46ED23C18BD23C20BD24C3BC4BD9C24BC12BD14C25BC19BD14C33EC34ED1C30BC48BC29BD18C26EC27EC49EC17EC16EC14EC15EC13EC6EC7EC9EC10EC11EC8EC45EC44EC51EC50EC52EC53EC54EC55EC56EC57EC58EC59EC60EC61EC62EC63ED19C31EC47EC32ED33C64WC1WD35C35BD29C5WC23WD31C68EC67EC71EC72EC74EC70EC66ED6C22BD6C40BD27C28ED26C36BC37BC38BC39B
19:3:5:1:1:1:20,2196.79,19,3,5,1,1,1,20,110.07,5.00,24.32,3.00,2.00,1.00,11945054.00,S1C1SC3SC4SC25SC20SC19SC2SC21SC22SC23SC5SC24SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD20C66BC73BD10C72WD10C71BC65BC18BD8C64BC74BC70BD18C68EC67EC69ED30C31WC47WC32WC33WC34WC35W
20:9:14:1:1:2:20,8005.72,20,9,14,1,1,2,20,115.19,16.00,67.57,5.00,5.00,7.00,13634328.00,S1C39SC41SC42SC40SC44SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC51SC50SC52SC53SC62SC63SC61SD20C30EC48EC29ED21C38WD13C5BD12C34EC35EC36ED24C72BC67BD22C71BD23C69ED25C4WC20WC19WC25WD9C2BD3C21BC22BC23BC24BD4C64EC74EC70EC73EC65EC66ED5C1WC18WC3WD27C37ED1C31EC47EC32EC33ED33C68ED30C28WC49WC27WC26WC56WC55WC54WD30C43WC45WC46WC57WC58WC59WC60W
20:14:16:1:1:7:8,22558.73,20,14,16,1,1,7,8,120.23,24.00,81.08,2.00,0.00001,26.00,6651600.00,S1C44SC6SC7SC9SC10SC11SC8SC13SC14SC15SC51SC62SC63SC61SD16C29ED16C32ED17C35ED21C69ED15C68ED20C31ED22C65ED23C73ED11C37ED9C34ED8C74ED3C39ED7C64ED6C66ED4C71ED2C38ED14C67ED1C1ED12C36ED12C40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC28BC55BC54BC53BC52BC50BD24C72ED25C18ED28C33ED28C3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC12BC17BC16BD27C48ED26C70ED26C47ED19C30E
20:4:7:1:1:1:19,2498.46,20,4,7,1,1,1,19,118.71,7.00,35.14,5.00,1.00,1.00,11576995.00,S1C30SC48SC29SC28SC49SC27SC26SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC21SC22SC23SC19SC2SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD33C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BD30C66BC67BD22C65BD6C64BC74BC70BD5C73BD28C71EC72EC69EC68EC1EC18ED2C3WC4WC20W
19:8:16:2:1:2:18,8653.08,19,8,16,2,1,2,18,106.57,14.00,79.73,7.00,4.00,8.00,11096740.00,S1C44SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC58SC61SD17C69ED24C47ED22C18BD23C5BC23BC24BC20BC19BC25BC2BC21BC22BC33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BD11C70ED9C65BD9C1WD8C74ED8C3BD2C71WC72WD7C73ED6C64WD6C30BC48BC29BC28BC49BC27BC26BC56BC55BC54BC53BC52BC50BC51BC62BC63BC60BC59BD20C67BD20C66WD20C31ED30C4BD35C32ED18C68E
20:7:9:2:1:3:19,10541.41,20,7,9,2,1,3,19,120.49,13.00,47.30,6.00,3.00,10.00,11697088.00,S1C37SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SC49SC27SC26SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C71EC72EC73ED21C2WD21C33EC34EC35EC36ED21C38ED15C3WC4WD20C20BC19BD23C30ED6C21BD3C25BD2C64BC74BC70BD2C5WD14C31EC47ED1C48EC29EC28ED33C68EC67EC69ED29C1EC18ED27C66ED27C65BD27C32ED27C22BC23B
20:3:13:1:1:1:20,3252.64,20,3,13,1,1,1,20,112.37,5.00,63.51,3.00,2.00,2.00,12931814.00,S1C30SC48SC29SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC23SC24SC44SC51SC50SC52SC53SC54SC55SC61SC62SC63SD1C68EC67EC69ED2C64WD2C33BC34BC35BC36BC37BC38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC28BD4C31BD4C5WD27C74EC70EC73EC65EC66EC71EC72EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22ED32C47BC32B
20:5:6:2:1:1:5,2393.60,20,5,6,2,1,1,5,112.59,8.00,32.43,6.00,1.00,1.00,5177131.00,S1C1SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC31SC47SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD34C68EC67EC69ED30C18BC3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC32BD13C66WD22C70BC73BD8C65BD2C64BD14C71BC72BD6C74B
20:5:6:2:1:1:6,2404.92,20,5,6,2,1,1,6,114.01,8.00,32.43,6.00,1.00,1.00,5521625.00,S1C1SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC31SC47SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD34C68EC67EC69ED18C71WC72WD2C66BD8C18BC3BC4BC20BC19BC25BC2BC21BC22BC5BC23BC24BC32BD11C74BD24C70BC65BD5C64BD4C73B
20:5:6:2:1:1:7,3402.10,20,5,6,2,1,1,7,117.35,8.00,32.43,6.00,1.00,2.00,6279187.00,S1C1SC23SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD17C65ED12C18BC3BC4BC20BC19BC25BC2BC21BC22BC5BD10C47BD9C32BD2C64BC74BC70BD2C71BC72BC73BD6C66WD4C31BD30C68EC67EC69E
20:5:6:2:1:1:8,3266.01,20,5,6,2,1,1,8,126.27,8.00,29.73,6.00,1.00,2.00,6403587.00,S1C1SC3SC4SC25SC20SC19SC2SC21SC22SC23SC5SC24SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD19C66BD33C31BC47BC32BC33BC34BC35BC36BC37BC38BC39BD22C70BC73BD25C74BD9C72WC71WD9C18BD5C64ED18C65BD29C68EC67EC69E
9:10:20:3:1:2:20,8648.33,9,10,20,3,1,2,20,50.16,17.00,100.00,12.00,2.00,7.00,13299384.00,S1D16C5BD21C39EC41EC42ED22C35EC36EC37EC38ED22C2BC22BD23C71BD23C73BD24C72BC70BD9C59WC60WC62WC63WC61WD9C30BC48BD14C64EC74ED14C18BC3BD1C4BC20BC19BD18C40EC43EC46EC45EC44EC12EC17EC16EC14EC15EC13EC6EC7EC9EC10EC11EC8EC24EC28EC49EC27EC26EC51EC50EC52EC53EC54EC55EC56EC57EC58ED19C1EC25EC21ED33C66WD35C65BD29C31BD31C68EC67EC69ED6C23BD27C29ED26C47BC32BC33BC34B
20:10:5:1:1:5:10,14447.02,20,10,5,1,1,5,10,127.38,17.00,22.97,0.00001,0.00001,17.00,7382715.00,S1C35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC18SC3SC4SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C1ED17C71ED13C69ED12C34ED15C66ED11C32ED10C70ED9C33ED8C64ED3C73ED7C31ED5C74ED4C72ED2C47ED14C67ED1C68ED23C65E
16:5:18:1:1:1:6,3498.60,16,5,18,1,1,1,6,90.47,8.00,87.84,5.00,2.00,2.00,5854977.00,S1C6SC7SC9SC10SC11SC8SC13SC14SC15SD13C33BD9C72WD9C35BD6C64WD4C34BD26C36BC37BC38BC39BC40BC41BC42BC44BC61BC52BC50BC51BC62BC63BC24BC12BC17BC16BD18C71EC73EC65EC66EC74EC70EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32ED19C31BC47BC30BC48BC29BC43BC45BC46BC57BC58BC59BC60BC56BC26BC27BC49BC28BC55BC54BC53BD32C68EC67EC69E
20:6:5:1:1:2:9,6933.67,20,6,5,1,1,2,9,130.84,10.00,22.97,3.00,0.00001,7.00,6954445.00,S1C33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC25SC20SC19SC2SC21SC22SC23SC4SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C71EC72ED15C68EC67EC69ED18C66BC70BD14C47EC32ED8C64ED6C1ED26C74BD23C73ED24C65BC18BC3BD29C31E
9:10:20:3:1:2:18,10099.52,9,10,20,3,1,2,18,53.48,18.00,100.00,10.00,1.00,9.00,11077292.00,S1D16C20BD13C25BD21C5BC23BD21C19WD22C71BD24C72BC67BD9C2BD3C31BC47BC32BC33BD6C69ED4C64EC74EC70EC73EC65EC66ED14C68EC1ED14C3BD18C4BD20C30EC48EC29ED19C35EC36EC37ED33C34ED30C39EC41EC42EC43EC46EC45EC44EC40EC12EC17EC16EC14EC15EC13EC6EC7EC9EC10EC11EC8EC21EC22EC24EC28EC49EC27EC26EC51EC50EC52ED35C18BD32C62EC63EC53EC54EC55EC56EC57EC58EC59EC60EC61ED27C38E
16:5:18:1:1:1:7,3750.32,16,5,18,1,1,1,7,89.86,8.00,89.19,2.00,3.00,3.00,6087138.00,S1C62SC63SC56SC57SC58SC59SC60SC61SD17C73EC74ED15C18BD34C71WC72WD35C65BC70BD19C66WD32C68EC67EC69ED6C1EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12EC17EC16EC14EC15EC13EC6EC7EC9EC10EC11EC8EC24EC51EC50EC52EC53EC54EC55ED2C64W
8:13:20:3:1:3:20,11118.61,8,13,20,3,1,3,20,45.53,22.00,100.00,12.00,4.00,10.00,14730922.00,S1D17C69ED21C1WD21C2BD15C32ED20C20BC19BD22C65ED25C74EC70ED10C66BD10C73ED9C71BD9C25WC21WD3C18BD7C36BD6C33BD5C64ED4C72WD2C47BD14C68ED1C67BD18C5BD12C31BD28C30ED28C23WC24WC17WC16WC15WD27C3BC4BD26C48EC29EC28EC49EC27EC26EC38EC39EC41EC42EC43EC46EC45EC44EC40EC37EC12EC13EC14EC6EC7EC9EC10EC11EC8EC22EC51EC50EC52EC53EC54EC55EC56EC57EC58EC59EC60EC61EC62EC63ED19C34EC35E
20:6:5:1:1:2:7,6556.75,20,6,5,1,1,2,7,117.66,10.00,25.68,2.00,1.00,7.00,6005284.00,S1C31SC47SC32SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC30SC48SC29SC28SC49SC27SC26SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC5SC24SC21SC22SC23SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C69ED17C71ED21C68ED24C72ED25C74ED9C73BD14C67BD18C65EC66EC1EC18EC3EC4EC25EC20EC19EC2ED4C70WD5C64E
16:5:18:1:1:1:4,3174.96,16,5,18,1,1,1,4,91.78,8.00,91.89,4.00,2.00,2.00,4750940.00,S1C44SC9SC10SC62SC63SC61SD16C66WD22C65EC73EC72EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36ED23C37BC24BC12BC17BC16BC15BC13BC14BC6BC11BC7BC8BD28C74BC70BD5C64WD14C38BC39BC40BC41BC42BC43BC45BC46BC57BC58BC59BC60BC56BC55BC54BC53BC52BC50BC51BD34C68EC67EC69ED33C71B
20:10:11:2:1:4:20,12971.44,20,10,11,2,1,4,20,114.21,17.00,54.05,6.00,4.00,13.00,14600617.00,S1C41SC42SC43SC46SC45SC44SC40SC12SC13SC14SC6SC7SC9SC10SC11SC8SC28SC49SC27SC26SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD16C69ED16C67BD16C29ED17C48ED13C3BC4BC20BD13C25WC19WD12C2BD21C71ED24C72ED11C31ED9C18WD8C73ED8C47EC32ED3C36EC37EC38EC39ED7C64BC74BD7C34EC35ED4C70BC65BD4C68EC1ED28C21WC22WC16WC17WC15WD27C33ED29C66BD34C30ED18C5WC23WC24W
16:5:18:1:1:1:5,4673.08,16,5,18,1,1,1,5,90.05,8.00,89.19,4.00,1.00,4.00,5150987.00,S1C51SC50SC52SC53SC62SC63SC61SC60SD33C66BD30C6BC11BC7BC8BC9BC10BC13BC58BC59BC57BC56BC55BC54BD32C68EC67EC69ED14C64ED10C74BD27C70WD27C71EC72EC65EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23EC5EC32EC31EC47EC30EC48EC29EC28EC49EC27EC26EC33EC34EC35EC36EC37EC38EC39EC41EC42EC43EC46EC45EC44EC40EC12EC17EC16EC14EC15ED26C73ED4C24B
20:6:5:1:1:2:8,5913.70,20,6,5,1,1,2,8,127.02,10.00,25.68,3.00,1.00,6.00,6392239.00,S1C1SC23SC22SC5SC32SC31SC47SC30SC48SC29SC28SC49SC27SC26SC33SC34SC35SC36SC37SC38SC39SC41SC42SC43SC46SC45SC44SC40SC12SC17SC16SC14SC15SC13SC6SC7SC9SC10SC11SC8SC24SC51SC50SC52SC53SC54SC55SC56SC57SC58SC59SC60SC61SC62SC63SD34C66BC18BC3BC4BC20BC19BC25BC2BC21BD35C67ED29C65BD25C74ED23C73ED9C70BD2C71WC72WD14C68ED13C69ED5C64E
17:5:12:1:2:1:20,3347.73,17,5,12,1,2,1,20,100.53,8.00,59.46,1.00,6.00,2.00,14075068.00,S1C39SC41SC42SC40SC44SC12SC14SC6SC7SC9SC10SC11SC8SC28SC49SC27SC26SC51SC50SC52SC53SC54SC55SC56SC58SC59SC60SC61SC62SC63SD17C31WC47WC32WC33WC34WC35WD15C38BD1C24WC17WC16WC15WC13WD2C5WD9C36WC37WD3C64WD3C74EC70EC72EC68EC67EC1EC18EC3EC4EC25EC20EC19EC2EC21EC22EC23ED27C30WC48WC29WC43WC45WC46WC57WD23C73EC65EC66EC69EC71E
