key,dist,emissions,MicroDepots,byMD,Bikes,Walkers,EVs,time,ActualEmissions,ActualMD,ActualByMD,ActualBikes,ActualWalkers,ActualEVs,ActualTime,sol
18:6:14:1:1:2:7,5712.00,18,6,14,1,1,2,7,65.93,10.00,71.93,3.00,1.00,6.00,3694991.00,S1C42SC43SC34SC48SC40SC45SC46SC54SC8SC9SC15SC19SC44SC37SC38SC7SD34C4BC5BC47BC39BD24C28ED23C27EC26EC25EC23EC30EC31EC29EC10EC22EC55EC57EC20EC21EC11ED9C35ED2C1EC2EC49EC3EC32EC6EC33EC36EC53EC41ED4C52BC51BC56BD5C13BC14BC12BD26C24ED29C16WC17WC18WD12C50E
12:5:11:1:1:1:7,2086.98,12,5,11,1,1,1,7,44.21,8.00,56.14,4.00,4.00,1.00,3719750.00,S1C34SC48SC53SC44SC42SC43SC41SC39SC40SC18SC19SC20SC55SC57SC10SC54SC51SC52SC56SC8SC9SC13SC14SC12SC21SD13C31BC30BC29BC28BD21C5WC4WD30C7BC45BC46BC47BD35C15WC16WC17WD3C22WC11WD4C25EC23EC50EC2EC49EC3EC32EC6ED8C24WC26WC27WD1C1BC35BD1C33BC36BC38BC37B
7:3:19:2:1:1:2,3577.94,7,3,19,2,1,1,2,26.69,6.00,92.98,6.00,0.00001,3.00,2389851.00,S1C40SC7SC37SC38SD16C27EC25EC1EC4EC53EC41EC39ED13C50BD13C31BC30BC29BC28BD15C2BC49BD35C45BC46BC47BD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23BD29C13EC14EC12EC44EC42EC43EC5EC34EC48EC3EC32EC6EC33EC36ED29C8EC9EC51EC52EC56EC21EC11EC54EC24EC26ED1C35B
17:6:13:2:1:1:2,3028.56,17,6,13,2,1,1,2,60.63,10.00,66.67,7.00,1.00,2.00,2371480.00,S1C25SC10SC22SC55SC57SC20SC21SC11SC54SC51SC52SC56SC9SC13SC19SC44SC37SC38SC40SD17C15BC14BC12BC8BD13C50BD23C28BC26BC24BD28C23BD29C16WC17WC18WD20C31BC30BC29BC27BD34C33EC3EC32EC6EC36EC53EC41EC39ED30C7BC45BC46BD19C35BD18C1EC2EC49EC4EC5EC34EC48EC47EC42EC43E
10:6:20:1:1:1:6,4318.26,10,6,20,1,1,1,6,35.95,10.00,100.00,4.00,2.00,4.00,3404233.00,S1D16C35BC1BD21C53EC41EC39EC40EC45EC46ED20C47BC5BC34BC48BC3BD11C25EC23EC27EC50EC2EC49EC33EC32EC6EC4ED2C31BC30BC29BC28BD7C24BC26BD5C56WD26C10EC22EC55EC57EC20EC21EC11EC54EC51EC52ED18C42EC43EC44EC37EC7EC16EC17EC18EC19EC8EC9EC13EC14EC12EC15ED31C38WC36W
10:6:20:1:1:1:5,4249.59,10,6,20,1,1,1,5,36.96,10.00,98.25,3.00,3.00,4.00,3355324.00,S1C7SD16C35WD13C50BC30BD9C24WC26WC27WD1C2EC49EC4EC40EC45EC46EC31ED18C1BD33C42EC43EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41EC39ED31C38WD29C17BC18BC19BC20BC55BC57BC10BC22BC23BD26C25EC28EC29EC11EC54ED5C51EC52EC56EC8EC9EC13EC14EC12EC15EC16EC21EC44EC37E
17:6:13:2:1:1:5,2232.64,17,6,13,2,1,1,5,59.46,10.00,63.16,5.00,4.00,1.00,3343361.00,S1C2SC49SC3SC32SC6SC33SC53SC41SC39SC40SC45SC46SC42SC43SC34SC48SC54SC21SC44SC37SC7SD1C35WD17C15BC16BC17BC18BC19BC20BC55BC57BC10BD13C1BD21C47WC5WC4WD8C13BC14BC12BD6C22WC11WD4C52BC51BC56BD26C24EC26EC25EC23EC28EC27EC30EC31EC50EC29ED29C8BC9BD32C38WC36W
10:6:20:1:1:1:4,4318.45,10,6,20,1,1,1,4,35.19,11.00,100.00,3.00,4.00,4.00,2889662.00,S1D20C42EC43EC40EC44EC46EC37EC38EC7ED22C28EC27EC26EC24EC25EC23EC30EC31EC50EC29ED10C11WD8C52BC51BC56BD2C1BC35BD4C13BC14BC12BD28C10EC22EC55EC57EC20EC21EC54EC8EC9EC18EC19EC45ED13C2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED12C47WC5WC4WD19C34WC48WD35C15WC16WC17W
10:6:20:1:1:1:3,4271.75,10,6,20,1,1,1,3,36.29,10.00,100.00,3.00,3.00,4.00,2567762.00,S1D16C35BC1BD21C34EC48EC42EC43EC44EC46EC37EC7EC16EC17ED20C47WC5WC4WD28C24EC26EC25EC23EC27EC50EC2EC49EC3EC32ED7C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8ED2C31BC30BC29BC28BD18C33EC6EC53EC41EC39EC40EC45ED33C15WC9WC18WD30C14BC12BC13BC19BD31C38WC36W
19:6:5:1:1:3:8,7100.09,19,6,5,1,1,3,8,67.07,10.00,22.81,2.00,2.00,8.00,4184229.00,S1C49SC3SC32SC6SC33SC36SC53SC44SC46SC42SC43SC5SC34SC48SC4SC41SC39SC40SC7SC16SC17SC18SC19SC20SC55SC57SC10SC22SC29SC28SC27SC11SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC21SC37SD30C45ED6C26ED3C25EC23ED2C31BD14C1ED14C2ED16C35WD13C50BD13C30ED21C47WD26C24ED31C38E
17:6:13:2:1:1:7,2245.59,17,6,13,2,1,1,7,62.85,10.00,66.67,5.00,4.00,1.00,3754223.00,S1C1SC4SC42SC43SC45SC46SC40SC44SC37SC38SC7SC8SC9SC13SC14SC12SC21SC11SC54SD20C47BC5BC34BC48BC3BD23C28WD8C52BC51BC56BD7C25EC50EC33EC32EC6EC36EC53EC39ED4C24WC26WC27WD1C35WD13C31BC30BC29BD19C2BC49BD30C41WD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23B
19:6:5:1:1:3:9,7153.19,19,6,5,1,1,3,9,68.50,11.00,22.81,2.00,3.00,8.00,4319070.00,S1C2SC49SC3SC32SC6SC33SC36SC53SC44SC46SC47SC5SC34SC48SC4SC42SC43SC41SC39SC40SC7SC16SC17SC18SC19SC20SC55SC57SC10SC22SC27SC11SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC21SC37SD30C45ED6C26ED7C24ED3C25ED4C23WD2C31BD14C1ED14C35WD13C30BD13C29ED12C50ED11C28WD31C38E
10:6:20:1:1:1:2,4233.58,10,6,20,1,1,1,2,34.49,10.00,100.00,2.00,4.00,4.00,2346497.00,S1D20C47WC5WC4WD21C50EC31EC30EC29EC28EC27EC26EC24EC25EC23EC10EC22EC55ED11C37WD9C52BC51BC56BD14C1EC2EC49EC3EC32EC6EC33EC36EC53EC41EC39ED7C57EC20EC21EC54EC8EC9EC13EC14EC12EC15ED5C16BC17BC18BC19BC7BC44BC46BD4C11WD26C35EC34EC48EC42EC43EC40EC45ED32C38W
17:6:13:2:1:1:6,2248.34,17,6,13,2,1,1,6,62.18,10.00,66.67,5.00,4.00,1.00,3485744.00,S1C53SC41SC39SC40SC45SC46SC42SC43SC44SC37SC7SC8SC9SC51SC52SC21SC11SC54SC12SD16C50BC31BC30BD34C6WC4WD20C47BC5BC34BC48BC3BD6C10BC22BC56BC13BC14BD26C24EC26EC25EC23EC28EC27EC29EC2EC49EC33ED2C1BD14C15BC16BC17BC18BC19BC20BC55BC57BD1C35WD19C32WD31C38WC36W
10:6:20:1:1:1:1,4162.11,10,6,20,1,1,1,1,37.55,10.00,98.25,2.00,4.00,4.00,2166453.00,S1C40SD34C33WD30C45EC46EC47EC5EC48EC4EC42EC43ED35C15WC16WC17WD29C18BC19BC14BC12BC13BC7BC44BD31C38BC37BC53BD18C35WC34WD11C1EC2EC49EC3EC32EC6EC36EC41EC39ED6C22WC11WD3C10EC54EC55EC57EC20EC21EC51EC52EC56EC8EC9ED27C24EC26EC25EC23EC28EC27EC30EC31EC50EC29E
17:6:13:2:1:1:9,4423.41,17,6,13,2,1,1,9,60.84,10.00,63.16,6.00,0.00001,4.00,4498014.00,S1C42SC43SC44SC46SC37SC38SC7SC16SC17SC18SC19SC20SC55SC57SC21SC11SC54SC8SC9SC15SC12SD20C47BC5BC34BC48BC4BD12C50ED9C3EC32EC6EC33EC36EC41EC40EC45ED3C52BC51BD7C24ED4C26EC25EC23EC28EC27EC30EC29EC2EC49ED2C31BD18C1BC35BD33C53BC39BD26C10BC22BC56BC13BC14B
17:6:13:2:1:1:8,3015.13,17,6,13,2,1,1,8,62.75,10.00,63.16,6.00,2.00,2.00,3964291.00,S1C53SC41SC40SC45SC46SC42SC43SC44SC54SC51SC52SC56SC8SC9SC13SC14SC12SC15SC16SC21SC7SD34C33BC36BC38BC37BD18C34BC48BC4BC5BC47BC39BD1C3BC32BC6BD2C1BC49BD10C24ED28C22WC11WD26C26BD5C25EC23EC28EC27EC30EC31EC50EC29EC2ED12C35WD29C17BC18BC19BC20BC55BC57BC10B
14:3:16:2:1:1:1,3563.16,14,3,16,2,1,1,1,51.30,6.00,82.46,5.00,0.00001,3.00,2264495.00,S1C42SC43SC40SC45SC46SC44SC37SC38SC7SC13SD16C15BC16BC17BC18BC19BC9BC14BC12BD23C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8ED7C26EC25EC23EC27EC50EC2EC49EC3EC32ED5C24BD1C1EC33EC6EC36EC53EC41EC39ED1C35BD20C47BC5BC34BC48BC4BD20C31BC30BC29BC28B
14:3:16:2:1:1:2,3563.55,14,3,16,2,1,1,2,51.83,6.00,82.46,5.00,0.00001,3.00,2284978.00,S1C42SC43SC40SC45SC46SC44SC37SC38SC7SC13SD16C15BC16BC17BC18BC19BC9BC14BC12BD23C28BC26BD23C10EC22EC55EC57EC20EC21EC11EC54EC51EC52EC56EC8ED28C25EC23EC27EC30EC31EC50EC29EC2EC49ED5C24BD1C1EC3EC32EC6EC33EC36EC53EC41EC39ED1C35BD20C47BC5BC34BC48BC4B
14:3:16:2:1:1:3,2843.36,14,3,16,2,1,1,3,51.42,6.00,82.46,5.00,1.00,2.00,2833594.00,S1C42SC43SC40SC45SC46SC44SC37SC38SC7SC54SD20C15BC14BC12BC8BD13C35BC34BC48BC4BC5BC47BC39BD8C24EC26EC25EC23EC28EC27EC30EC31EC50EC29EC10EC22EC55ED4C52BC51BC56BD18C1EC2EC49EC3EC32EC6EC33EC36EC53EC41ED29C9BC13BD29C19BC20BC57BC21BC11BD29C16WC17WC18W
14:3:16:2:1:1:5,2856.73,14,3,16,2,1,1,5,51.26,6.00,78.95,5.00,2.00,2.00,3320583.00,S1C8SC9SC13SC14SC12SC21SC7SC42SC43SC40SC37SC38SD13C1BC35BD13C50BD12C31BC30BC29BC28BD27C25EC11EC54EC51EC52EC56ED4C24WC26WC27WD35C45EC46EC47EC5EC34EC48EC3EC32EC6EC33EC36EC53EC41ED35C44WD35C15BC16BC17BC18BC19BC20BC55BC57BC10BC22BC23BD19C2BC49BC4BC39B
7:3:19:2:1:1:1,3557.08,7,3,19,2,1,1,1,26.09,6.00,94.74,5.00,1.00,3.00,2023642.00,S1C54SC51SC52SD17C48EC4EC5EC47EC42EC43EC40EC45ED17C13BC56BD17C8BC9BD13C1BC35BC34BD13C15BC16BC17BC18BC19BC20BC21BC11BD6C24EC26EC25EC28EC27EC30EC31EC50EC29EC10EC22EC55EC57ED27C23WD32C38BC37BC7BC44BC46BC14BC12BD19C2EC49EC3EC32EC6EC33EC36EC53EC41EC39E
18:5:9:2:1:1:3,1451.21,18,5,9,2,1,1,3,64.04,8.00,43.86,6.00,2.00,0.00001,2814755.00,S1C25SC10SC22SC57SC51SC52SC9SC11SC54SC21SC45SC46SC47SC5SC34SC48SC3SC32SC6SC33SC36SC53SC41SC39SC40SC44SC42SC43SC4SC37SC38SC7SD17C2BC49BD13C50BC15BC16BC17BC18BC19BC20BC55BD22C13BC56BD23C26WC27WC24WD27C23WD29C14BC12BC8BD18C1BC35BD1C31BC30BC29BC28B
18:5:9:2:1:1:4,2096.36,18,5,9,2,1,1,4,64.81,8.00,47.37,5.00,2.00,1.00,3111617.00,S1C50SC25SC27SC10SC22SC55SC57SC20SC21SC11SC54SC51SC52SC9SC19SC45SC46SC47SC42SC43SC48SC53SC41SC39SC40SC44SC37SC7SC1SC35SD13C31BC30BC29BC28BD11C24BC26BD23C13BC56BD28C23BD29C16WC17WC18WD19C2EC49EC3EC32EC6EC33EC4EC5EC34ED31C38WC36WD35C15BC14BC12BC8B
18:5:9:2:1:1:5,2108.71,18,5,9,2,1,1,5,65.49,8.00,47.37,5.00,2.00,1.00,3350427.00,S1C2SC49SC3SC32SC6SC33SC36SC41SC39SC40SC45SC46SC47SC5SC34SC48SC4SC42SC43SC54SC15SC16SC17SC18SC19SC14SC12SC44SC1SC7SD17C50BD13C31BC30BC29BD22C28BC13BC56BD25C26WC27WC24WD27C55BC57BC20BC21BC11BD29C8EC9EC51EC52EC10EC22EC25EC23ED1C35WD32C38BC37BC53B
